ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Feature_IDs,Glottolog_Languoid_Level,Family,Speaker_Area
nort2968,Northern Sierra Miwok,,38.4179,-120.588,nort2968,,248,language,Miwok-Costanoan,languages
nort2969,San Francisco Bay Ohlone,,37.436487,-121.827674,nort2969,,244,language,Miwok-Costanoan,languages
nort2984,Northern Pame,,22.0968,-99.6434,nort2984,,273,language,Otomanguean,languages
nott1246,Nottoway,,36.72,-77.115,nott1246,,254,language,Iroquoian,languages
nucl1649,Southern-Coastal Tsimshian,,52.59103,-128.544545,nucl1649,,75,language,Tsimshian,languages
nuuc1236,Nuu-chah-nulth,,49.67,-126.67,nuuc1236,,255,language,Wakashan,languages
obis1242,Obispeño,,35.2873,-120.669,obis1242,,257,language,Chumashan,languages
ofoo1242,Ofo,,33.45871,-90.76513,ofoo1242,,258,language,Siouan,languages
okan1243,Okanagan,,49.2745,-119.294,okan1243,,259,language,Salishan,languages
olut1240,Oluta Popoluca,,17.8937,-94.8863,olut1240,,260,language,Mixe-Zoque,languages
omah1247,Omaha-Ponca,,42.0944,-96.5295,omah1247,,261,language,Siouan,languages
onei1249,Oneida,,43.438742,-75.708106,onei1249,,262,language,Iroquoian,languages
onon1246,Onondaga,,42.92,-76.12,onon1246,,263,language,Iroquoian,languages
opat1246,Teguima,,31.15211,-110.06212,opat1246,,264,language,Uto-Aztecan,languages
osag1243,Osage,,36.7828,-96.2949,osag1243,,266,language,Siouan,languages
otta1242,Ottawa,,44.5988,-83.226,otta1242,,268,language,Algic,languages
paci1278,Pacific Gulf Yupik,,60.4238,-148.043,paci1278,,269,language,Eskimo-Aleut,languages
paip1241,Paipai,,31.6063,-115.871,paip1241,,270,language,Cochimi-Yuman,languages
pale1254,Palewyami Yokuts,,35.556742,-119.073757,pale1254,,272,language,Yokutsan,languages
pana1305,Panamint,,36.0007,-117.901,pana1305,,274,language,Uto-Aztecan,languages
patw1250,Patwin,,39.2143,-122.0094,patw1250,,275,language,Wintuan,languages
pawn1254,Pawnee,,36.2862,-96.8937,pawn1254,,276,language,Caddoan,languages
pech1241,Pech,,15.8033,-85.558,pech1241,,277,language,Chibchan,languages
pent1242,Pentlatch,,49.1936,-124.689,pent1242,,279,language,Salishan,languages
peri1250,Pericú,,23.316718,-109.614813,peri1250,,280,language,Unclassifiable,languages
pima1248,Pima Bajo,,28.654,-108.326,pima1248,,281,language,Uto-Aztecan,languages
pipi1250,Pipil,,13.8931,-89.443,pipi1250,,283,language,Uto-Aztecan,languages
piro1248,Piro,,35.2291,-106.415,piro1248,,284,language,Kiowa-Tanoan,languages
plai1258,Plains Cree,,51.2437,-110.463,plai1258,,285,language,Algic,languages
plai1259,Plains Miwok,,38.39772,-121.653344,plai1259,,286,language,Miwok-Costanoan,languages
poch1244,Pochutec,,15.735073,-96.468076,poch1244,,287,language,Uto-Aztecan,languages
pota1247,Potawatomi,,40.955,-89.1881,pota1247,,289,language,Algic,languages
powh1243,Powhatan,,36.99422,-77.20752,powh1243,,290,language,Algic,languages
pure1242,Purepecha,,19.2467,-101.631,pure1242,,291,language,Tarascan,languages
puri1259,Purisimeño,,34.6866,-120.431,puri1259,,292,language,Chumashan,languages
qanj1241,Q'anjob'al,,15.6846,-91.3043,qanj1241,,293,language,Mayan,languages
quap1242,Quapaw,,34.15,-92.0,quap1242,,294,language,Siouan,languages
quec1382,Quechan,,32.7859,-114.599,quec1382,,295,language,Cochimi-Yuman,languages
quer1236,Querétaro Otomi,,20.1396,-100.115,quer1236,,296,language,Otomanguean,languages
quil1240,Quileute,,47.9106,-124.603,quil1240,,297,language,Chimakuan,languages
quin1251,Quinault,,47.4214,-124.16,quin1251,,298,language,Salishan,languages
quin1252,Quinigua,,,,quin1252,,299,language,Unclassifiable,languages
rama1270,Rama,,11.5007,-83.8571,rama1270,,301,language,Chibchan,languages
sali1253,Salinan,,36.18753,-121.05221,sali1253,,305,language,,languages
sanb1242,San Blas Kuna,,9.15686,-78.3075,sanb1242,,178,language,Chibchan,languages
sanf1262,San Francisco Matlatzinca,,19.3584,-100.058,sanf1262,,307,language,Otomanguean,languages
sanf1266,San Francisco Solano,,,,sanf1266,,324,language,Unclassifiable,languages
sars1236,Sarsi,,50.8822,-114.301,sars1236,,308,language,Athabaskan-Eyak-Tlingit,languages
sayu1241,Sayula Popoluca,,17.8606,-94.9531,sayu1241,,309,language,Mixe-Zoque,languages
sech1246,Sechelt,,49.4757,-123.765,sech1246,,310,language,Salishan,languages
seka1250,Sekani,,57.4421,-125.664,seka1250,,311,language,Athabaskan-Eyak-Tlingit,languages
sene1264,Seneca,,42.56,-77.53,sene1264,,312,language,Iroquoian,languages
seri1257,Seri,,28.9877,-112.384,seri1257,,313,language,,languages
serr1255,Serrano,,33.9479,-116.772,serr1255,,314,language,Uto-Aztecan,languages
seve1240,Severn Ojibwa,,53.9092,-89.9331,seve1240,,315,language,Algic,languages
shaw1249,Shawnee,,40.0,-83.0,shaw1249,,317,language,Algic,languages
shus1248,Shuswap,,50.8734,-119.667,shus1248,,319,language,Salishan,languages
siks1238,Siksika,,49.0669,-113.109,siks1238,,320,language,Algic,languages
sipa1247,Sipacapense,,15.23054,-91.7041,sipa1247,,321,language,Mayan,languages
sius1254,Siuslaw,,42.5111,-124.379,sius1254,,322,language,,languages
sout2957,Southern Tutchone,,60.7823,-136.573,sout2957,,332,language,Athabaskan-Eyak-Tlingit,languages
sout2959,South Slavey,,59.8794,-117.047,sout2959,,323,language,Athabaskan-Eyak-Tlingit,languages
sout2961,Southern Tiwa,,34.7873,-106.661,sout2961,,331,language,Kiowa-Tanoan,languages
sout2977,Southwestern Tepehuan,,23.2553,-104.688,sout2977,,330,language,Uto-Aztecan,languages
sout2984,Southern Pomo,,38.7643,-122.545,sout2984,,328,language,Pomoan,languages
sout2985,Southern Sierra Miwok,,38.2363,-120.507,sout2985,,329,language,Miwok-Costanoan,languages
spok1245,Spokane,,47.9087,-118.062,spok1245,,333,language,Salishan,languages
squa1248,Squamish,,49.3231,-123.014,squa1248,,334,language,Salishan,languages
ston1242,Stoney,,51.1939,-114.984,ston1242,,335,language,Siouan,languages
stra1244,Northern Straits Salish,,48.51614,-123.757114,stra1244,,249,language,Salishan,languages
subt1250,Subtiaba,,12.4667,-86.9166,subt1250,,336,language,Otomanguean,languages
susq1241,Susquehannock,,41.169,-76.208,susq1241,,337,language,Iroquoian,languages
swam1239,Swampy Cree,,56.0,-95.0,swam1239,,338,language,Algic,languages
taba1266,Tabasco Chontal,,18.1713,-92.7367,taba1266,,339,language,Mayan,languages
tagi1240,Tagish,,60.242,-134.799,tagi1240,,340,language,Athabaskan-Eyak-Tlingit,languages
tahl1239,Tahltan,,58.4498,-130.052,tahl1239,,341,language,Athabaskan-Eyak-Tlingit,languages
take1257,Takelma,,42.423,-123.452,take1257,,343,language,,languages
tana1289,Dena'ina,,60.4712,-150.759,tana1289,,345,language,Athabaskan-Eyak-Tlingit,languages
tana1290,Tanacross,,63.4046,-143.338,tana1290,,344,language,Athabaskan-Eyak-Tlingit,languages
tapa1260,Tapachultec,,14.9,-92.28,tapa1260,,347,language,Mixe-Zoque,languages
tekt1235,Tektiteko,,15.4599,-92.1136,tekt1235,,352,language,Mayan,languages
teni1238,Tenino,,44.7985,-121.44,teni1238,,355,language,Sahaptian,languages
tepe1278,Tepecano,,22.03529,-103.7367,tepe1278,,356,language,Uto-Aztecan,languages
teri1250,Teribe,,9.067,-82.9631,teri1250,,359,language,Chibchan,languages
tewa1260,Rio Grande Tewa,,35.9053,-106.124,tewa1260,,302,language,Kiowa-Tanoan,languages
texi1237,Texistepec Popoluca,,17.8926,-94.8076,texi1237,,360,language,Mixe-Zoque,languages
tila1239,Tilapa Otomi,,19.4403,-99.5074,tila1239,,361,language,Otomanguean,languages
till1254,Tillamook,,45.5,-123.83,till1254,,362,language,Salishan,languages
timu1245,Timucua,,30.3027,-82.3132,timu1245,,350,language,,languages
tlin1245,Tlingit,,59.4447,-135.29,tlin1245,,364,language,Athabaskan-Eyak-Tlingit,languages
toho1245,Tohono O'odham,,31.7973,-111.995,toho1245,,7 367,language,Uto-Aztecan,languages
tojo1241,Tojolabal,,16.2572,-91.7825,tojo1241,,368,language,Mayan,languages
toll1241,Tol,,14.6686,-87.0372,toll1241,,369,language,Jicaquean,languages
tolo1259,Tolowa-Chetco,,41.9192,-124.1,tolo1259,,303,language,Athabaskan-Eyak-Tlingit,languages
tong1329,Tongva,,34.1,-118.11,tong1329,,371,language,Uto-Aztecan,languages
tonk1249,Tonkawa,,30.25,-96.75,tonk1249,,372,language,,languages
tset1236,Tsetsaut,,55.5,-130.08,tset1236,,377,language,Athabaskan-Eyak-Tlingit,languages
tuba1278,Tübatulabal,,35.327,-117.163,tuba1278,,378,language,Uto-Aztecan,languages
tule1245,Tule-Kaweah Yokuts,,36.05354,-118.768616,tule1245,,379,language,Yokutsan,languages
tuni1252,Tunica,,30.9888,-92.5403,tuni1252,,380,language,,languages
tusc1257,Tuscarora,,35.75362,-77.60117,tusc1257,,381,language,Iroquoian,languages
